357,37
358,711
359,2768
363,79
367,7815
368,630
370,203
371,354
374,10450
375,13536
377,12
378,270
380,270
381,8806
382,17182
383,4909
384,393
385,159
386,772
387,455
388,16753
389,159
390,711
391,6533
392,7225
393,343
394,114
395,350
397,16623
398,271
400,37
401,122
402,186
403,681
405,79
406,582
407,200
408,255
409,686
410,769
411,484
415,186
417,1630
418,13530
419,740
420,15077
423,33
425,590
426,3844
427,8806
429,8741
432,12364
433,13
435,7233
436,419
437,9196
438,354
441,40
442,380
443,631
445,2457
446,84
447,3045
448,11813
449,1709
453,697
455,406
456,743
457,255
459,13552
461,614
462,140
463,3032
464,767
465,1278
467,12807
468,772
469,4861
472,618
474,667
475,275
477,140
478,501
479,159
480,590
481,271
482,406
484,270
485,139
486,117
487,526
488,9196
489,7107
494,247
495,2076
496,350
497,584
499,7184
500,7882
501,389
502,406
505,291
506,8715
507,631
508,1355
511,3405
512,598
513,590
515,200
516,3032
518,193
519,815
520,2072
521,126
523,1365
524,3881
526,1709
527,449
529,743
530,588
531,270
532,12807
533,815
534,130
536,23
538,1278
539,203
540,193
541,1137
542,1158
543,552
544,13
546,249
547,139
548,566
549,210
550,271
551,8819
552,4524
553,3536
554,3078
557,2546
559,99
560,117
562,719
564,1311
565,49
566,489
567,186
572,814
574,719
576,3833
578,37
579,11264
580,70
581,16420
582,257
583,271
584,707
585,463
586,12750
587,200
588,84
589,40
590,550
592,257
593,20
594,692
597,37
598,449
601,10507
602,792
604,542
605,769
606,1721
607,7299
609,8906
610,692
611,4765
613,590
614,10865
615,10532
616,778
618,270
620,529
621,17028
624,550
625,11621
626,343
627,221
628,667
629,13429
630,406
631,719
632,302
633,12010
634,546
636,446
638,319
639,103
640,8914
641,12750
642,772
645,10825
646,6338
647,10246
648,3493
649,614
650,12772
652,271
653,772
654,11920
656,12039
657,25
658,159
659,255
662,549
663,461
664,19017
665,255
666,455
667,270
668,674
669,80
670,469
671,455
672,772
673,305
674,582
675,271
677,674
678,103
679,743
680,12
681,743
682,719
683,719
686,815
687,343
690,718
691,12807
692,380
695,230
696,7854
697,601
698,12807
699,378
700,3458
701,10532
702,2666
703,764
707,12086
708,481
709,40
710,247
711,380
712,7985
713,743
714,260
715,151
716,350
717,81
718,544
719,3078
720,99
721,719
722,7815
723,1540
725,33
726,449
727,37
732,541
733,9107
737,326
738,265
740,163
742,13536
743,163
744,9039
746,3472
747,11269
748,128
749,12501
750,7107
752,455
753,10438
754,102
755,630
757,200
761,271
763,13
764,479
765,3667
766,789
767,326
768,686
769,6529
770,17431
772,630
774,3458
775,130
776,11728
777,626
778,163
780,9723
782,587
783,8798
785,10246
787,233
788,346
789,743
790,234
791,51
792,12249
793,193
794,398
795,250
796,40
797,707
798,797
799,796
800,539
801,675
802,793
803,813
804,805
805,250
806,40
807,193
808,313
809,800
810,265
811,805
812,227
813,13588
814,141
815,393
816,814
817,4
818,71
819,71
820,436
821,71
822,3379
823,785
834,10526
852,2135
857,1670
859,1612
862,10187
863,12222
876,10794
888,10788
893,12182
898,12222
901,12704
902,2558
903,7066
904,5028
906,5431
907,11050
908,1319
909,7253
910,6558
911,2786
913,10631
915,10791
917,5916
918,13605
928,10468
930,12319
946,10493
948,8308
950,3516
951,800
952,7962
953,2022
954,3187
955,16511
956,10283
957,7962
958,7575
959,4618
960,6200
961,10715
962,2930
963,1624
964,6201
966,4190
967,9636
968,9015
970,4806
972,6519
974,5092
976,6141
977,20
978,3874
979,12745
980,7410
981,10481
983,8120
984,4247
985,11055
989,7410
990,10473
991,4724
992,3338
993,4958
994,4039
995,12181
996,3168
997,5188
998,7546
999,10275
1000,8898
1001,7751
1002,3865
1003,10740
1004,1956
1005,6969
1006,1624
1007,11334
1008,3268
1009,9767
1010,12149
1011,5383
1012,11334
1013,2710
1014,12029
1016,13530
1018,1005
1019,4896
1020,10053
1021,17380
1022,3496
1024,4896
1025,6813
1026,6817
1027,8265
1028,5397
1029,11810
1032,5719
1033,3015
1036,529
1038,1695
1040,11688
1041,17654
1042,11299
1043,4519
1044,11687
1045,8760
1046,8203
1047,12219
1048,11152
1049,2699
1050,4907
1051,7955
1052,8288
1053,43
1054,11291
1055,13126
1056,12029
1057,13012
1058,4207
1059,10468
1061,5397
1062,4233
1063,4869
1064,2886
1065,6270
1067,14068
1068,10378
1069,10439
1070,10451
1071,9233
1072,2322
1073,10501
1074,12731
1075,21357
1076,12054
1077,6085
1078,10491
1079,8311
1080,10491
1081,10760
1083,11121
1084,6140
1085,4479
1086,12745
1087,10501
1088,7158
1090,7635
1091,3697
1092,5206
1093,4009
1094,11021
1095,6827
1096,1005
1097,2020
1098,14359
1099,4896
1100,8454
1101,8586
1102,10035
1103,10035
1104,12401
1105,10035
1106,9008
1107,9008
1108,12711
1110,686
1111,17626
1112,13657
1113,10057
1116,7665
1119,12838
1120,12838
1121,9478
1122,7751
1123,2703
1125,14063
1126,6134
1128,10230
1129,17305
1130,10957
1131,10230
1132,5129
1133,11050
1134,12708
1135,17671
1136,12178
1137,4524
1138,6057
1139,7099
1140,3244
1141,12077
1142,10162
1143,6647
1144,33
1145,3207
1146,6430
1147,5964
1148,130
1149,6732
1150,6134
1152,10055
1153,8791
1154,8783
1155,3151
1156,16832
1157,14359
1158,8783
1159,5347
1160,4212
1161,12015
1162,1624
1164,3846
1165,17
1166,11027
1167,1554
1168,4000
1169,11115
1170,8770
1171,4959
1172,6608
1174,1956
1175,4119
1176,12247
1177,10993
1178,993
1180,6597
1181,11708
1182,4882
1183,4881
1184,10034
1185,9615
1186,6193
1187,11989
1188,2908
1190,8245
1191,8527
1192,16726
1193,4618
1194,2688
1195,4537
1196,14359
1197,14359
1198,12828
1199,6678
1200,10958
1201,8833
1202,4959
1203,7639
1204,10493
1205,1754
1207,16846
1209,4304
1214,12979
1219,16846
1220,4304
1221,16846
1226,16846
1227,4304
1229,1254
1230,16846
1233,1338
1235,13762
1237,1254
1239,13311
1241,13041
1242,12054
1243,2441
1244,10501
1245,3911
1247,11752
1249,5679
1254,11079
1256,13311
1257,13311
1258,1738
1259,13041
1263,16846
1265,4381
1266,3262
1267,4541
1268,9107
1269,7447
1270,4032
1272,2150
1277,4282
1278,1709
1279,7963
1280,12029
1281,11262
1283,3516
1284,455
1285,291
1286,6940
1287,3847
1288,10923
1289,17115
1290,3282
1292,2288
1293,6102
1294,8873
1295,11745
1297,3904
1298,1782
1299,1782
1300,8606
1301,11800
1302,5617
1303,12034
1305,1782
1306,13142
1307,2827
1310,1299
1312,10770
1314,18886
1315,13236
1316,13040
1317,1299
1318,11347
1319,584
1320,10805
1321,4308
1322,1343
1323,4884
1324,7321
1325,11334
1326,1254
1327,4252
1328,13919
1329,11079
1330,4304
1331,5607
1332,3623
1333,13041
1334,7320
1336,3955
1337,1782
1338,9808
1340,3168
1341,8737
1342,9498
1343,7818
1344,1947
1345,12025
1346,1924
1347,5650
1348,18392
1349,12935
1350,2712
1351,2090
1352,4861
1353,3663
1354,7320
1355,114
1356,1487
1357,6293
1358,11291
1359,8152
1360,6478
1361,12476
1362,993
1363,13446
1364,9755
1365,8227
1366,16911
1367,3292
1368,9755
1369,16888
1372,11807
1375,16831
1376,5857
1383,11795
1384,12750
1386,9829
1387,3896
1388,11800
1389,13301
1390,1949
1391,9788
1395,7850
1396,6670
1397,10844
1399,2026
1400,2804
1401,778
1402,9749
1403,4512
1404,8893
1405,10326
1406,2839
1407,9233
1408,5617
1413,12745
1414,10307
1415,5484
1416,16831
1418,2557
1420,10290
1421,3623
1422,12438
1426,17906
1427,3282
1428,1050
1429,5186
1430,8760
1431,2922
1432,280
1433,9343
1434,2927
1435,9846
1436,7090
1437,12506
1438,8356
1441,13142
1442,1782
1444,12460
1445,3969
1446,12278
1447,12464
1448,11037
1449,11031
1450,3582
1451,778
1452,7198
1453,6270
1454,11322
1455,11569
1456,2121
1457,3526
1458,3262
1459,7611
1460,6665
1461,14359
1462,17076
1463,159
1464,7962
1465,11328
1466,5892
1467,11328
1468,11029
1469,7604
1470,4546
1471,5767
1472,12437
1474,12247
1475,16726
1476,8489
1477,3401
1478,10236
1479,11367
1480,506
1481,1623
1482,7868
1483,3045
1484,3976
1485,10162
1486,1909
1487,260
1488,2936
1489,1436
1490,6430
1492,4479
1493,10897
1495,12708
1496,6547
1497,11932
1498,12892
1499,14219
1500,9478
1501,2135
1502,1450
1503,6747
1504,11612
1505,10530
1506,290
1508,10763
1509,650
1510,10766
1511,3013
1512,1071
1513,4473
1516,2626
1517,1154
1519,2585
1520,2688
1521,15069
1522,9505
1523,16747
1524,13284
1525,9505
1526,4754
1527,6479
1528,3242
1529,5719
1531,1709
1532,17686
1533,1548
1534,2548
1535,8641
1536,5188
1537,6913
1538,4978
1539,6711
1540,6948
1541,16986
1542,1011
1543,4756
1544,5719
1545,12025
1546,7968
1548,7447
1549,13289
1551,10452
1552,4233
1553,1956
1554,12219
1555,17410
1556,11027
1557,8344
1560,9496
1561,11734
1564,1775
1579,7340
1587,10410
1589,3168
1590,11912
1591,13069
1592,6849
1593,10326
1594,6969
1595,8227
1596,10954
1597,1368
1598,4393
1599,10269
1600,1956
1601,8375
1602,17654
1603,1623
1604,7858
1605,4958
1606,5650
1609,11600
1611,10388
1612,10769
1614,11030
1615,6571
1616,17654
1617,16888
1618,4282
1619,1540
1620,7859
1621,11112
1622,6698
1623,7955
1624,4907
1625,10281
1626,17167
1627,6637
1628,4380
1629,4380
1630,117
1631,17167
1632,8284
1633,6698
1634,1765
1635,1873
1637,1920
1638,53
1639,12180
1640,10453
1641,601
1642,10424
1643,1343
1644,4983
1646,6711
1647,13429
1648,9739
1649,2827
1650,1885
1651,1704
1653,11579
1654,12656
1655,7917
1656,5824
1657,7143
1658,6262
1659,7917
1660,6793
1661,1165
1662,8760
1663,4377
1664,4233
1665,10865
1666,108
1667,1666
1668,8760
1669,7320
1670,17570
1671,16992
1673,11228
1674,4884
1675,40
1677,12684
1678,8741
1681,5383
1682,10392
1683,5115
1684,9332
1685,271
1686,2804
1687,3268
1688,4756
1689,3490
1690,2869
1691,11807
1693,3728
1694,516
1695,3032
1696,7481
1697,2825
1698,4546
1700,2935
1701,1254
1702,10158
1703,5416
1704,16726
1705,8908
1706,7850
1707,4086
1708,6848
1709,12750
1710,2599
1711,6826
1712,2595
1713,5898
1714,17654
1715,12417
1716,13289
1717,10924
1718,17028
1719,667
1720,11912
1721,12086
1722,4139
1723,8946
1724,9066
1725,12750
1726,4184
1727,8718
1728,7819
1729,7822
1730,3078
1731,12750
1734,1867
1735,1332
1736,1305
1737,2005
1738,7303
1739,7619
1741,8670
1742,13040
1743,18338
1744,13041
1745,12988
1746,3351
1747,11765
1749,5771
1750,3904
1751,11734
1752,11734
1753,1867
1754,9808
1755,9820
1756,13315
1757,265
1758,13183
1760,1782
1761,5590
1762,13142
1763,11735
1764,5777
1765,8300
1766,1736
1767,2805
1769,5673
1775,2226
1777,13863
1780,13919
1782,9808
1786,13863
1790,2226
1794,9178
1798,3476
1799,17241
1805,2226
1806,13199
1809,13577
1810,10493
1814,8102
1815,13577
1816,7405
1817,1077
1818,5092
1821,12745
1822,813
1823,1077
1824,10493
1825,7639
1828,12750
1829,7406
1833,14012
1834,5277
1835,4756
1836,5733
1837,1624
1839,980
1841,10501
1842,10493
1843,2322
1844,11071
1845,11050
1846,3024
1847,449
1848,33
1849,7882
1850,5330
1851,10833
1852,9174
1853,6278
1854,2255
1855,4012
1856,8981
1857,91
1858,653
1859,5650
1860,398
1861,8737
1862,11687
1863,6205
1864,8760
1865,2081
1867,13218
1868,13919
1869,2688
1870,17040
1871,3526
1872,1623
1873,6633
1875,12786
1876,12782
1877,13846
1878,5476
1879,3186
1880,7455
1881,12394
1882,4171
1884,6791
1885,7481
1886,1457
1887,13851
1889,7739
1890,12251
1891,12042
1892,4869
1893,10047
1895,11600
1896,1920
1897,6998
1899,1685
1902,8633
1903,2315
1904,11569
1905,10602
1906,2305
1907,14295
1908,1995
1909,8906
1910,249
1911,10310
1913,21357
1914,21357
1915,8308
1916,10307
1917,2277
1918,10307
1920,13586
1922,3367
1923,10001
1924,3958
1925,10501
1927,13858
1928,3347
1930,8106
1931,12034
1932,461
1933,10491
1935,3697
1936,1384
1937,5771
1938,11351
1939,7546
1940,1938
1941,7158
1942,7897
1943,11351
1944,5679
1947,4768
1948,9829
1949,1338
1951,7639
1952,8708
1953,12278
1954,5673
1955,6913
1956,17
1957,8766
1958,4171
1959,10047
1960,2855
1961,9754
1962,4872
1963,8765
1964,336
1965,609
1966,12613
1967,12712
1970,166
1971,11620
1972,166
1973,3169
1974,12135
1975,10256
1976,4642
1977,814
1978,12034
1979,16992
1980,1685
1981,1465
1982,6057
1983,1988
1984,1539
1985,290
1987,4614
1988,8192
1989,13530
1990,2442
1991,6172
1992,2513
1993,7510
1994,7177
1995,10217
1996,257
1997,3028
1999,9820
2000,2226
2003,13040
2004,10240
2005,11800
2006,9107
2009,8527
2010,12005
2011,9107
2013,17076
2014,3447
2015,6658
2016,11553
2017,5184
2018,7962
2019,11621
2020,4618
2021,13505
2022,8729
2023,4086
2024,7962
2025,1477
2026,10974
2027,4086
2028,4086
2030,12830
2031,10888
2032,11827
2033,6430
2034,12012
2035,2927
2036,134
2037,10533
2038,9446
2040,12362
2041,1623
2042,5330
2043,8766
2044,3516
2045,12251
2046,7455
2048,4118
2049,9332
2050,9712
2051,13447
2052,6540
2053,5177
2054,4959
2055,1404
2056,14244
2057,11055
2061,6140
2062,5964
2064,1254
2065,795
2066,6328
2067,5964
2068,8387
2069,6807
2070,5804
2071,5102
2072,3217
2073,8886
2074,10745
2075,8618
2076,3447
2077,4334
2078,7606
2079,11544
2081,6120
2082,10246
2084,1254
2085,10290
2086,11352
2087,1950
2090,8729
2091,5892
2092,10493
2093,11778
2096,13863
2098,3335
2099,1805
2101,12745
2103,10481
2106,5966
2107,6338
2108,14359
2109,6840
2110,2688
2111,4453
2113,6184
2114,2768
2115,3588
2117,266
2118,134
2119,1870
2120,6842
2121,16726
2123,17103
2125,4485
2126,4837
2128,14063
2130,2133
2131,4106
2132,18195
2133,5832
2134,12838
2135,12890
2136,13536
2137,8207
2138,8858
2139,10210
2140,3812
2141,6338
2142,10512
2143,2638
2144,2825
2146,7521
2148,5731
2150,11328
2152,12180
2153,12089
2154,5347
2155,3061
2156,6102
2157,5036
2159,761
2160,4729
2161,2365
2162,9008
2163,6270
2164,9589
2165,4629
2167,4269
2168,9345
2170,5916
2185,6228
2186,12222
2187,3330
2189,7410
2191,7068
2192,4974
2194,6547
2195,6184
2197,11569
2202,863
2214,649
2215,13232
2216,8206
2218,12834
2220,2434
2222,10025
2223,4832
2224,1920
2225,862
2226,9808
2227,11545
2228,7584
2229,13883
2232,11037
2233,270
2234,10501
2235,1996
2236,7351
2237,10253
2239,12054
2240,2275
2241,10483
2242,3067
2243,7410
2245,7151
2246,12419
2247,335
2248,8760
2249,12830
2250,9589
2251,12834
2252,7499
2253,16981
2254,4239
2255,692
2256,17004
2258,12745
2259,7581
2260,16893
2263,10491
2264,2365
2265,9296
2268,10493
2269,10493
2271,10493
2272,10501
2273,4479
2274,10760
2275,813
2277,3335
2278,8120
2279,1966
2280,398
2281,16992
2282,7322
2284,641
2285,4896
2286,2709
2287,523
2288,291
2289,6490
2290,7090
2291,10506
2292,17058
2293,7665
2294,8819
2297,7499
2298,9742
2299,5650
2300,10158
2301,6616
2302,7283
2303,737
2304,2082
2305,7253
2306,10307
2308,6430
2309,9155
2310,4519
2312,12241
2313,2499
2314,1343
2315,12684
2316,12161
2318,17167
2320,6356
2321,10047
2322,1920
2323,6996
2324,436
2325,7054
2326,2699
2327,12682
2328,1685
2329,16992
2330,10392
2331,11228
2332,12684
2333,4892
2335,10240
2336,795
2337,6120
2338,8760
2339,17431
2340,13089
2341,2587
2342,7299
2343,8245
2344,1093
2346,6530
2347,17172
2348,6486
2349,8811
2350,6274
2351,10045
2353,1457
2354,11534
2355,126
2356,2664
2357,6706
2358,3172
2359,7875
2360,3812
2361,4171
2362,5528
2363,12259
2364,10715
2365,10245
2367,6356
2371,11269
2374,3693
2375,1113
2377,6843
2378,10057
2379,5241
2380,903
2381,5437
2382,16796
2383,3599
2384,17103
2385,12150
2386,13501
2387,9589
2389,801
2392,10770
2393,4666
2394,12708
2395,6172
2396,8231
2397,12054
2398,4086
2399,8102
2400,7675
2402,11968
2404,7284
2406,12733
2408,1767
2411,4545
2412,1828
2414,2275
2416,12745
2418,166
2419,4655
2420,5397
2422,10493
2423,12249
2424,12506
2425,12249
2426,6107
2427,8725
2428,5870
2431,9829
2432,1754
2433,9368
2434,1384
2435,8677
2436,6842
2437,4118
2440,14084
2441,12124
2442,10217
2443,12222
2444,7177
2445,9397
2446,1623
2447,12603
2448,13199
2449,4240
2450,8130
2451,8527
2452,258
2453,3812
2454,3262
2455,10833
2456,10240
2457,7107
2458,11925
2459,10246
2460,11360
2461,10995
2462,1996
2463,7226
2464,2004
2465,2462
2466,17131
2467,69
2468,3194
2469,7099
2470,755
2471,69
2472,152
2473,1637
2474,17252
2475,3472
2476,7198
2477,11004
2478,6278
2479,17305
2480,12205
2481,6384
2482,10256
2483,10532
2484,1725
2485,4872
2486,3262
2487,1005
2488,13088
2489,8791
2490,5134
2491,10968
2492,6637
2493,14312
2494,1717
2495,11112
2496,8109
2497,2564
2498,8898
2499,1189
2500,17686
2501,2939
2502,12417
2503,4950
2504,8152
2505,17167
2506,11323
2507,3282
2509,3521
2510,12830
2511,2677
2512,8715
2513,8715
2514,4198
2515,4143
2516,7099
2517,10493
2518,4188
2519,2121
2520,1189
2523,13530
2524,11311
2525,11391
2526,3588
2543,1669
2544,2121
2546,8341
2547,3815
2548,10281
2549,11322
2550,204
2551,10424
2553,2255
2554,13429
2557,4849
2558,711
2559,2022
2560,1956
2561,7968
2562,5733
2563,11089
2564,1540
2565,8760
2566,2599
2568,9739
2569,3288
2570,10246
2571,6842
2573,5980
2574,12705
2575,7520
2576,10806
2577,4381
2578,7362
2579,12753
2580,16991
2581,1265
2582,3362
2583,270
2584,3362
2585,2709
2586,10710
2587,257
2588,166
2590,2150
2591,79
2592,2082
2593,8865
2594,3151
2595,8646
2596,6327
2597,2909
2598,6827
2599,326
2600,6824
2601,8783
2602,11148
2603,7253
2604,8479
2605,2603
2606,2490
2607,5476
2608,10034
2609,13097
2610,5177
2611,3151
2612,3213
2613,16726
2614,6940
2615,3220
2616,6753
2617,2805
2618,5821
2619,10450
2620,10507
2622,737
2623,3338
2624,2020
2626,1996
2627,2620
2628,3814
2629,3242
2630,3844
2631,1624
2632,3844
2633,3814
2634,10784
2635,2442
2636,3306
2637,4668
2638,1828
2639,4743
2640,21195
2641,12037
2642,1555
2644,10452
2645,2076
2646,13284
2647,10029
2648,11089
2649,6913
2650,10924
2651,12166
2652,10230
2654,2484
2656,10784
2657,141
2658,3145
2659,6514
2660,4872
2661,801
2663,5036
2664,343
2665,4655
2666,10506
2667,2585
2668,10923
2669,10842
2670,12011
2671,3168
2672,2825
2673,1695
2674,3201
2675,1343
2676,1011
2677,3169
2678,7253
2679,13535
2680,3282
2681,3976
2682,8760
2683,12565
2684,1448
2685,8611
2686,4642
2687,6813
2688,5142
2689,5347
2690,2792
2691,10045
2692,140
2693,8203
2694,8334
2695,1554
2696,10256
2697,4375
2698,3239
2699,17
2700,8300
2701,6685
2702,12834
2703,3400
2704,21195
2705,8865
2706,8893
2707,5900
2708,6495
2709,1665
2710,6767
2711,1627
2712,11334
2713,10865
2715,11827
2719,13932
2720,3582
2721,290
2722,12086
2723,10506
2724,10506
2726,7666
2727,5106
2728,4668
2729,3431
2730,4164
2737,743
2738,12708
2739,7226
2740,305
2741,6102
2742,10435
2743,1989
2744,7818
2745,6237
2746,2765
2747,10869
2748,12505
2749,11183
2750,8521
2751,1005
2752,5186
2753,12011
2754,8152
2755,124
2756,11030
2757,7665
2759,6519
2760,11960
2762,14244
2763,5305
2764,626
2765,6529
2766,16172
2767,14219
2768,290
2769,4527
2770,9107
2773,13846
2774,792
2775,2305
2777,3169
2778,12364
2779,8769
2780,12247
2781,1319
2784,17671
2785,8236
2786,13429
2787,8809
2788,8772
2789,60
2790,12015
2791,13199
2792,17040
2793,378
2794,3424
2795,17040
2796,10392
2797,2804
2798,2804
2800,10392
2801,12151
2802,13598
2803,9055
2804,6732
2805,4837
2806,18886
2807,9009
2808,7451
2809,8203
2810,9039
2811,16991
2812,2123
2813,13089
2814,12259
2815,69
2816,2384
2817,6031
2818,1612
2819,1675
2820,1996
2821,13932
2822,17252
2823,14084
2824,5405
2825,7819
2826,10247
2827,271
2828,3577
2829,13530
2830,12706
2831,3424
2832,12178
2833,11004
2834,4806
2835,6541
2836,11118
2837,11920
2838,9144
2839,291
2840,11050
2841,163
2842,140
2843,10534
2844,60
2845,6970
2847,13465
2850,11342
2851,2371
2853,6100
2854,12508
2855,1148
2857,5438
2858,12021
2860,5202
2861,2303
2862,3306
2863,3431
2864,6266
2865,13736
2866,4869
2867,8109
2868,21195
2869,21195
2874,1695
2875,3201
2876,4381
2877,4188
2878,8586
2879,6270
2880,814
2881,211
2882,4198
2883,8356
2884,10230
2885,169
2886,2712
2887,3817
2888,2605
2889,5804
2890,4284
2891,11809
2892,180
2893,2557
2894,10779
2895,1307
2896,14310
2897,5431
2898,1665
2899,2557
2900,260
2901,1956
2902,3292
2903,778
2904,3847
2905,7962
2906,8207
2907,3832
2908,6658
2909,8865
2910,2593
2911,14312
2912,9107
2913,625
2914,13446
2915,1050
2916,12012
2917,8288
2918,1956
2919,4820
2920,2715
2921,8372
2922,1487
2924,4545
2925,7838
2926,8192
2927,10924
2928,692
2929,2394
2930,4960
2931,2490
2932,2902
2933,8203
2934,957
2935,11607
2936,5193
2937,4381
2938,1465
2939,10735
2941,2948
2942,4396
2943,8772
2944,5137
2945,11182
2946,4614
2947,10988
2948,5530
2949,7054
2950,6057
2951,17310
2952,5035
2953,141
2954,5990
2955,8871
2956,9450
2957,800
2958,6258
2959,5028
2961,1962
2962,6509
2963,1093
2964,11629
2965,12180
2966,3745
2968,2288
2969,6031
2970,12209
2971,2635
2988,9174
2989,3716
2990,11367
2991,12624
2992,6382
2996,166
2997,8741
2998,2827
2999,1989
3000,10852
3002,3168
3003,3028
3004,4545
3007,6172
3008,1962
3009,5535
3010,1495
3011,10869
3012,3717
3013,4872
3014,13530
3015,13199
3016,8873
3017,3243
3018,11148
3019,4896
3020,2620
3021,5475
3022,9655
3023,3559
3024,3020
3025,4728
3026,6611
3027,11555
3028,12089
3030,9173
3031,2557
3032,1828
3033,17410
3034,1695
3035,8346
3038,5719
3039,1343
3040,1956
3041,1047
3042,7875
3043,8660
3044,2922
3045,6948
3046,7962
3047,7870
3048,10283
3049,13446
3050,3842
3051,2412
3052,3032
3054,9107
3055,9115
3056,6685
3057,11045
3059,10162
3060,2557
3061,9155
3063,7520
3064,5719
3065,8227
3066,8865
3067,2232
3068,6793
3069,4106
3072,7143
3073,9051
3074,4473
3077,692
3078,707
3079,2763
3080,13542
3081,380
3082,7193
3083,6031
3084,5478
3085,6208
3086,4882
3087,778
3089,1870
3092,5397
3094,11612
3102,11192
3112,10788
3126,16853
3131,6989
3132,16853
3134,2359
3136,2939
3137,1477
3138,8657
3139,8648
3140,8375
3141,3812
3142,4739
3143,1995
3144,5002
3146,11289
3147,11813
3148,542
3149,6658
3150,5743
3151,4512
3153,8772
3156,10162
3157,4556
3158,3159
3160,3002
3161,12784
3162,14119
3163,3201
3164,1719
3165,6929
3166,1695
3167,13451
3168,10439
3169,10532
3170,7268
3171,3509
3172,2412
3173,711
3174,2769
3175,17830
3176,12480
3177,6608
3178,10424
3179,8268
3180,4896
3181,5177
3182,4732
3183,3290
3184,8207
3185,1989
3186,3020
3187,9194
3188,11050
3190,4184
3191,8772
3192,3559
3193,10507
3194,3145
3195,10991
3196,6807
3197,11629
3199,6747
3200,7277
3201,7819
3202,9073
3203,10451
3205,10432
3206,17332
3207,16726
3208,6842
3209,12135
3211,6611
3212,6834
3213,1189
3214,12624
3215,12393
3216,4641
3217,12705
3218,8337
3219,7955
3220,3207
3221,5397
3222,14332
3223,11068
3225,14359
3226,4545
3227,8218
3228,6172
3229,13998
3230,266
3234,9657
3237,957
3238,5193
3239,3243
3240,1709
3241,5260
3242,8227
3243,3292
3244,10954
3245,2412
3246,17279
3247,4756
3248,5174
3249,11148
3250,12066
3251,11681
3252,2603
3253,2709
3254,12151
3255,12054
3256,1554
3257,12935
3258,8648
3259,3812
3260,3253
3261,12025
3262,8992
3263,783
3264,10029
3265,11369
3266,2562
3267,7867
3268,3168
3270,8760
3271,7604
3272,7193
3273,2656
3274,346
3275,2709
3277,6685
3278,8914
3279,783
3280,16829
3281,4233
3282,447
3283,2927
3284,3173
3285,11033
3286,4806
3287,12948
3288,778
3289,8969
3290,1403
3291,3782
3292,10865
3296,16831
3297,7635
3298,12054
3299,10501
3301,1148
3302,8760
3304,5444
3306,6270
3307,6496
3308,9781
3309,9654
3310,4896
3311,8268
3312,12715
3317,12745
3319,11055
3322,3356
3324,7406
3326,5397
3328,6747
3330,1343
3331,8106
3333,980
3335,13588
3336,2829
3337,1950
3338,8729
3339,7722
3340,8715
3341,4198
3342,4668
3343,12706
3344,10424
3346,12286
3347,5777
3348,6555
3349,11300
3350,14219
3351,12015
3352,12161
3353,10745
3354,350
3355,4832
3356,4668
3357,12202
3359,11036
3360,8880
3361,1879
3362,12086
3363,3782
3364,13540
